1750431660,-0.38053,-0.42533,-0.38053,-0.42289,-0.38053,-0.42777,0.02965,-0.00287
1750431720,-0.38053,-0.42533,-0.38053,-0.42289,-0.38053,-0.42777,0.02965,-0.00043
1750431780,-0.38053,-0.42533,-0.38053,-0.42289,-0.38053,-0.42777,0.02965,-0.00287
1750431840,-0.38053,-0.42533,-0.38053,-0.42533,-0.38053,-0.42777,0.02965,-0.00043
1750431900,-0.38053,-0.42533,-0.38053,-0.42289,-0.38053,-0.42777,0.02965,-0.00287
1750431960,-0.38053,-0.42533,-0.38053,-0.42289,-0.38053,-0.42777,0.02965,-0.00043
1750432020,-0.38053,-0.42533,-0.38053,-0.42289,-0.38053,-0.42777,0.02965,-0.00043
1750432080,-0.38053,-0.42533,-0.40983,-0.42289,-0.38053,-0.42777,0.02965,-0.00043
1750432140,-0.38053,-0.42533,-0.38053,-0.42289,-0.38053,-0.42533,0.02965,-0.00287
1750432200,-0.38053,-0.42533,-0.38053,-0.42289,-0.38053,-0.42533,0.02965,-0.00043
1750432260,-0.38053,-0.42777,-0.38053,-0.42289,-0.38053,-0.42533,0.02965,-0.00043
1750432320,-0.38053,-0.42533,-0.38053,-0.42289,-0.38053,-0.42777,0.02965,-0.00043
1750432380,-0.38053,-0.42533,-0.38053,-0.42289,-0.38053,-0.42777,0.02965,-0.00043
1750432440,-0.38053,-0.42533,-0.38053,-0.42289,-0.38053,-0.42777,0.02965,-0.00043
1750432500,-0.38053,-0.42533,-0.38053,-0.42289,-0.38053,-0.42777,0.02965,-0.00043
