1752941160,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752941220,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752941280,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752941340,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752941400,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752941460,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752941520,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752941580,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752941640,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752941700,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752941760,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752941820,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752941880,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752941940,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752942000,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752942060,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752942120,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752942180,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752942240,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752942300,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752942360,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752942420,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752942480,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752942540,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752942600,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752942660,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752942720,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752942780,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752942840,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752942900,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752942960,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752943020,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752943080,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752943140,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752943200,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752943260,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752943320,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752943380,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752943440,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752943500,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752943560,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752943620,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752943680,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752943740,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752943800,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752943860,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752943920,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752943980,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752944040,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752944100,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752944160,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752944220,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752944280,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752944340,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752944400,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752944460,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752944520,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752944580,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752944640,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752944700,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
1752944760,5731.33106,484.64732,-3627.07601,-3237.89767,5354.86445,-4407.62754
