1748614260,-0.00717,-0.35209,-0.15003
1748614320,-0.00703,-0.35404,-0.15461
1748614500,-0.00847,-0.36291,-0.16177
1748614560,-0.00708,-0.36521,-0.16265
1748614620,-0.00577,-0.36848,-0.16246
1748614740,-0.00594,-0.37273,-0.16018
1748614800,-0.00603,-0.37544,-0.15721
1748614860,-0.00718,-0.37941,-0.15408
1748614920,-0.00765,-0.3785,-0.15227
1748615040,-0.00904,-0.39144,-0.14672
1748615100,-0.00946,-0.3792,-0.14129
1748615160,-0.01175,-0.36,-0.13631
1748615220,-0.01244,-0.36503,-0.13484
1748615340,-0.0094,-0.37596,-0.12563
1748615400,-0.00759,-0.3811,-0.11569
1748615460,-0.00443,-0.38145,-0.10575
1748615520,-0.00143,-0.38302,-0.09417
1748615640,0.00531,-0.38487,-0.0703
1748615700,0.00699,-0.38578,-0.05844
1748615760,0.0087,-0.38502,-0.04552
1748615820,0.00854,-0.38221,-0.03051
1748615940,0.0057,-0.37552,-0.00617
1748616000,0.0043,-0.36471,0.00573
1748616060,0.00328,-0.37054,0.01614
1748616120,0.00157,-0.36722,0.02806
1748616240,-0.00329,-0.35229,0.04985
1748616300,-0.00519,-0.35035,0.05887
1748616360,-0.0097,-0.34607,0.06793
1748616420,-0.01043,-0.34446,0.07515
1748616540,-0.009,-0.32638,0.09254
1748616600,-0.0086,-0.32004,0.10118
1748616660,-0.00747,-0.32097,0.10902
1748616720,-0.00654,-0.3232,0.117
1748616840,-0.00734,-0.32739,0.12904
1748616900,-0.0066,-0.33209,0.1339
1748616960,-0.00828,-0.3309,0.13771
1748617020,-0.00706,-0.3304,0.13877
1748617140,-0.00635,-0.33918,0.13787
1748617200,-0.00835,-0.34357,0.13501
1748617260,-0.00941,-0.35632,0.1299
1748617320,-0.00656,-0.35527,0.12663
1748617380,-0.00504,-0.36054,0.12384
1748617440,-0.00845,-0.36403,0.1187
1748617500,-0.00747,-0.36562,0.11138
1748617560,-0.00544,-0.36683,0.10578
1748617620,-0.00431,-0.36609,0.10053
1748617680,-0.00182,-0.36247,0.09336
1748617740,0.00144,-0.35948,0.0881
1748617800,0.0047,-0.3573,0.08406
1748617860,0.00651,-0.36043,0.08046
1748617920,0.00994,-0.35376,0.0787
1748617980,0.01239,-0.35595,0.07216
1748618040,0.01566,-0.35878,0.06742
1748618100,0.0167,-0.36101,0.06399
1748618160,0.01409,-0.36534,0.05922
1748618220,0.01162,-0.36784,0.05015
1748618280,0.01075,-0.37076,0.03989
1748618340,0.00986,-0.37364,0.03033
1748618400,0.00944,-0.3731,0.01933
1748618460,0.00874,-0.37386,0.00818
1748618520,0.00818,-0.37365,-0.00276
1748618580,0.00709,-0.37111,-0.01322
1748618640,0.00689,-0.36836,-0.02393
1748618760,0.00711,-0.35931,-0.04284
1748618820,0.00729,-0.354,-0.05225
1748618880,0.008,-0.34561,-0.0607
1748618940,0.01075,-0.33587,-0.06732
1748619060,0.0132,-0.32278,-0.07683
1748619120,0.01409,-0.32138,-0.08292
1748619180,0.01169,-0.32211,-0.08774
1748619240,0.01219,-0.32229,-0.09466
1748619360,0.01148,-0.32456,-0.10258
1748619420,0.00898,-0.32754,-0.10917
1748619480,0.00766,-0.32683,-0.11835
1748619540,0.00738,-0.32746,-0.12711
1748619660,0.00564,-0.3219,-0.14079
1748619720,0.00352,-0.32082,-0.14636
1748619780,0.00374,-0.31884,-0.15505
1748619840,0.00291,-0.31839,-0.16242
1748619960,0.00379,-0.31371,-0.1723
1748620020,0.00516,-0.312,-0.17654
1748620080,0.00496,-0.30938,-0.17892
1748620140,0.00527,-0.30616,-0.18013
1748620260,0.0079,-0.30651,-0.17939
1748620320,0.0105,-0.30633,-0.17979
1748620380,0.01068,-0.30343,-0.17969
1748620440,0.01242,-0.29671,-0.17931
1748620560,0.01698,-0.2758,-0.18331
1748620620,0.02328,-0.27588,-0.1709
1748620680,0.02666,-0.29369,-0.15271
1748620740,0.02853,-0.29198,-0.14939
1748620860,0.02628,-0.26544,-0.1583
1748620920,0.02484,-0.25333,-0.16847
1748620980,0.02605,-0.24647,-0.18073
1748621040,0.03265,-0.24918,-0.17145
1748621160,0.04592,-0.27615,-0.12705
1748621220,0.04912,-0.27998,-0.0902
1748621280,0.05154,-0.2762,-0.05147
1748621340,0.04916,-0.29163,-0.01885
1748621400,0.04208,-0.31818,0.00985
1748621460,0.0337,-0.33244,0.03038
1748621520,0.02611,-0.337,0.04306
1748621580,0.0181,-0.33578,0.05357
1748621640,0.01144,-0.33233,0.06225
1748621700,0.00667,-0.32508,0.06901
1748621760,0.0016,-0.31792,0.074
1748621820,-0.00285,-0.3085,0.07912
1748621880,-0.00477,-0.30129,0.08286
1748621940,-0.00612,-0.29393,0.08616
1748622000,-0.00639,-0.28514,0.09008
1748622060,-0.00652,-0.28427,0.09284
1748622120,-0.00583,-0.28124,0.09538
1748622180,-0.00435,-0.27575,0.0976
1748622240,-0.00354,-0.27369,0.09953
1748622300,-0.0014,-0.27122,0.10226
1748622360,0.002,-0.26849,0.10529
1748622420,0.00684,-0.26708,0.1101
1748622480,0.01199,-0.26924,0.11575
1748622540,0.01637,-0.2729,0.12215
1748622600,0.0199,-0.27818,0.12984
1748622660,0.02256,-0.28688,0.13662
1748622780,0.0242,-0.30514,0.14713
1748622840,0.02257,-0.31582,0.14906
1748622900,0.02299,-0.32658,0.15123
1748622960,0.02397,-0.33205,0.15445
1748623080,0.0237,-0.34529,0.16046
1748623140,0.02031,-0.35121,0.15751
1748623200,0.01802,-0.35451,0.15275
1748623260,0.01727,-0.35777,0.1469
1748623380,0.01299,-0.36074,0.13472
1748623440,0.01136,-0.35996,0.12775
1748623500,0.01014,-0.35778,0.11839
1748623560,0.01167,-0.35536,0.109
1748623680,0.01186,-0.34523,0.09322
1748623740,0.01109,-0.34081,0.08568
1748623800,0.01083,-0.33337,0.07575
1748623860,0.01352,-0.32779,0.06506
1748623980,0.01766,-0.31898,0.04417
1748624040,0.01992,-0.31151,0.037
1748624100,0.0197,-0.3053,0.03293
1748624160,0.01925,-0.29488,0.02445
