1748728800,-23.978466155379,14.830852805045
1748728860,-21.688406015249,11.825254269043
1748728920,-19.453451362476,8.796989468379
1748728980,-17.258782919254,5.7523585603259
1748729040,-15.090196870801,2.6973335063334
1748729100,-12.93389821933,-0.3623170887116
1748729160,-10.776281094745,-3.4209305216112
1748729220,-8.6037247349265,-6.4728353278728
1748729280,-6.4023823238807,-9.5122465680193
1748729340,-4.1579705223891,-12.53315521556
1748729400,-1.8555581580705,-15.529210103667
1748729460,0.52064424157,-18.493588823873
1748729520,2.9874893981379,-21.418854019846
1748729580,5.5630833040758,-24.296791759564
1748729640,8.2669437130975,-27.118229297584
1748729700,11.120101888811,-29.872832694558
1748729760,14.145093772156,-32.548874469868
1748729820,17.365807159124,-35.133004463811
1748729880,20.807059116706,-37.609999708273
1748729940,24.493816679935,-39.962544993923
1748730000,28.449911277841,-42.171072571918
1748730060,32.696107824011,-44.213722861196
1748730120,37.325921395889,-46.095635275663
1748730180,41.360709643374,-47.472968259564
1748730240,46.48251076043,-48.906266830636
1748730300,51.889373841939,-50.075505742309
1748730360,57.541532987007,-50.956630063948
1748730420,63.379854740263,-51.529617814885
1748730480,69.328428026329,-51.780482238961
1748730540,75.30052801152,-51.702854113777
1748730600,81.207021362258,-51.298754239389
1748730660,86.96538592454,-50.578345733593
1748730720,92.507133860539,-49.558735314145
1748730780,97.782214894702,-48.262136798756
1748730840,102.7600260199,-46.713818027767
1748730900,107.42768271883,-44.940204966199
1748730960,111.78668302876,-42.96737476472
1748731020,115.84905696773,-40.820015615658
1748731080,119.63376786086,-38.52081921267
1748731140,123.16375850796,-36.090215380962
1748731200,126.46375073595,-33.546344433003
1748731260,129.55872450935,-30.905187477272
1748731320,132.47297775402,-28.180760454222
1748731380,135.22957987931,-25.385359272895
1748731440,137.85012737011,-22.529801431439
1748731500,140.35468993347,-19.623657809986
1748731560,142.76187821384,-16.675465083089
1748731620,145.08898398551,-13.692916202777
1748731680,147.35216059264,-10.683029534487
1748731740,149.56662351376,-7.6522989381073
1748731800,151.74685927414,-4.6068279325831
1748731860,153.90683793581,-1.5524493881257
1748731920,156.06021785937,1.5051533586496
1748731980,158.22056395242,4.5603511176651
1748732040,160.40155117458,7.6074546431318
1748732100,162.61717608477,10.640608783986
1748732160,164.88196842728,13.653679123775
1748732220,167.21120374537,16.640129532059
1748732280,169.62111436452,19.592886982686
1748732340,172.12909246846,22.504190083031
1748732400,174.75387334327,25.365418104125
1748732460,177.51567836711,28.166898147887
1748732520,-179.56371343237,30.897691621749
1748732580,-176.46102479714,33.545351683148
1748732640,-173.15171999059,36.095687016749
1748732700,-169.61055600792,38.532512024844
1748732760,-165.81255066515,40.83744089756
1748732820,-161.73452325589,42.989762447002
1748732880,-157.35734148455,44.966467846767
1748732940,-152.66893683287,46.742523942138
1748733000,-147.6679775823,48.291497643401
1748733060,-142.36779242602,49.586623935785
1748733120,-136.79975222059,50.60235136826
1748733180,-131.01498428371,51.316282481751
1748733240,-125.0832584132,51.711267684842
1748733300,-119.08842061837,51.777264796214
1748733360,-113.12070787585,51.512535767866
1748733420,-107.26757921076,50.923859679225
1748733480,-101.60519791466,50.025707103778
1748733540,-96.19249699052,48.838598494093
1748733600,-91.068704435388,47.387052611932
1748733660,-86.254048204873,45.697546530384
1748733720,-81.752615549067,43.796793356707
1748733780,-77.556176493059,41.710481244062
1748733840,-73.648026859566,39.462479713784
1748733900,-70.006292326599,37.074436206089
1748733960,-66.606492901618,34.565668175265
1748734020,-63.423338417923,31.953226746491
1748734080,-60.431919239994,29.252084373859
1748734140,-57.608402320886,26.475366098614
1748734200,-54.886863688493,23.586768394788
1748734260,-52.335405934445,20.691297522035
1748734320,-49.88896203903,17.751117862762
1748734380,-47.529633736488,14.774315286503
1748734440,-45.240754981056,11.768225255591
1748734500,-43.006693015294,8.7395893801943
1748734560,-40.812645155674,5.6947045872173
1748734620,-38.644417097997,2.6395378635964
1748734680,-36.488216513033,-0.42014915624786
1748734740,-34.330440580584,-3.4786925573359
1748734800,-32.157466158292,-6.5304196999995
1748734860,-29.955440072276,-9.5695424200718
1748734920,-27.710068627034,-12.590046308765
1748734980,-25.406406286764,-15.585572482966
1748735040,-23.02864525555,-18.549288239253
1748735100,-20.559910702883,-21.47374303693
1748735160,-17.982069385153,-24.350708412088
1748735220,-15.275578956335,-27.170987642996
1748735280,-12.419379295831,-29.924222714521
1748735340,-9.390902853938,-32.598661200982
1748735400,-6.1662410873901,-35.180917783926
1748735460,-2.7205652823216,-37.655731702788
1748735520,0.97108406455762,-40.005746177382
1748735580,4.9325007052453,-42.211349770236
1748735640,9.1843683120396,-44.250640109404
1748735700,13.741573145794,-46.099592816508
1748735760,18.609807386864,-47.732535752484
