1748298300,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748298360,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748298420,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748298480,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748298540,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748298600,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748298660,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748298720,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748298780,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748298840,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748298900,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748298960,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748299020,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748299080,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748299140,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748299200,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748299260,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748299320,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748299380,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748299440,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748299500,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748299560,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748299620,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748299680,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748299740,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748299800,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748299860,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748299920,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748299980,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748300040,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748300100,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748300160,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748300220,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748300280,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748300340,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748300400,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748300460,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748300520,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748300580,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748300640,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748300700,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748300760,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748300820,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748300880,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748300940,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748301000,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748301060,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748301120,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748301180,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748301240,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748301300,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748301360,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748301420,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748301480,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748301540,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748301600,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748301660,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748301720,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748301780,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748301840,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748301900,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748301960,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748302020,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748302080,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748302140,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748302200,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748302260,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748302320,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748302380,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748302440,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748302500,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748302560,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748302620,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748302680,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748302740,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748302800,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748302860,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748302920,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748302980,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748303040,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748303100,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748303160,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748303220,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748303280,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748303340,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748303400,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748303460,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748303520,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748303580,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748303640,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748303700,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
1748303760,-120.00234,-39.99849,-80.0011,-59.99774,40.00124,-119.99958,-19.9965
