1754470860,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754470920,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754470980,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754471040,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754471100,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754471160,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754471220,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754471280,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754471340,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754471400,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754471460,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754471520,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754471580,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754471640,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754471700,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754471760,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754471820,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754471880,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754471940,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754472000,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754472060,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754472120,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754472180,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754472240,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754472300,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754472360,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754472420,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754472480,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754472540,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754472600,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754472660,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754472720,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754472780,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754472840,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754472900,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754472960,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754473020,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754473080,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754473140,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754473200,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754473260,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754473320,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754473380,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754473440,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754473500,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754473560,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754473620,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754473680,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754473740,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754473800,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754473860,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754473920,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754473980,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754474040,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754474100,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754474160,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754474220,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754474280,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754474340,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754474400,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754474460,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754474520,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754474580,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754474640,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754474700,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754474760,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754474820,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
1754474880,-50.0345,-40.00124,79.98187,30.01741,-80.00522,-120.00096,-50.00292
