1752937260,-160.00288
1752937320,-160.00288
1752937380,-160.00288
1752937440,-160.00288
1752937500,-160.00288
1752937560,-160.00288
1752937620,-160.00288
1752937680,-160.00288
1752937740,-160.00288
1752937800,-160.00288
1752937860,-160.00288
1752937920,-160.00288
1752937980,-160.00288
1752938040,-160.00288
1752938100,-160.00288
1752938160,-160.00288
1752938220,-160.00288
1752938280,-160.00288
1752938340,-160.00288
1752938400,-160.00288
1752938460,-160.00288
1752938520,-160.00288
1752938580,-160.00288
1752938640,-160.00288
1752938700,-160.00288
1752938760,-160.00288
1752938820,-160.00288
1752938880,-160.00288
1752938940,-160.00288
1752939000,-160.00288
1752939060,-160.00288
1752939120,-160.00288
1752939180,-160.00288
1752939240,-160.00288
1752939300,-160.00288
1752939360,-160.00288
1752939420,-160.00288
1752939480,-160.00288
1752939540,-160.00288
1752939600,-160.00288
1752939660,-160.00288
1752939720,-160.00288
1752939780,-160.00288
1752939840,-160.00288
1752939900,-160.00288
1752939960,-160.00288
1752940020,-160.00288
1752940080,-160.00288
1752940140,-160.00288
1752940200,-160.00288
1752940260,-160.00288
1752940320,-160.00288
1752940380,-160.00288
1752940440,-160.00288
1752940500,-160.00288
1752940560,-160.00288
1752940620,-160.00288
1752940680,-160.00288
1752940740,-160.00288
1752940800,-160.00288
1752940860,-160.00288
1752940920,-160.00288
1752940980,-160.00288
1752941040,-160.00288
1752941100,-160.00288
1752941160,-160.00288
1752941220,-160.00288
1752941280,-160.00288
1752941340,-160.00288
1752941400,-160.00288
1752941460,-160.00288
1752941520,-160.00288
1752941580,-160.00288
1752941640,-160.00288
1752941700,-160.00288
1752941760,-160.00288
1752941820,-160.00288
1752941880,-160.00288
1752941940,-160.00288
1752942000,-160.00288
1752942060,-160.00288
1752942120,-160.00288
1752942180,-160.00288
1752942240,-160.00288
1752942300,-160.00288
1752942360,-160.00288
1752942420,-160.00288
1752942480,-160.00288
1752942540,-160.00288
1752942600,-160.00288
1752942660,-160.00288
1752942720,-160.00288
1752942780,-160.00288
1752942840,-160.00288
1752942900,-160.00288
1752942960,-160.00288
1752943020,-160.00288
1752943080,-160.00288
1752943140,-160.00288
1752943200,-160.00288
1752943260,-160.00288
1752943320,-160.00288
1752943380,-160.00288
1752943440,-160.00288
1752943500,-160.00288
1752943560,-160.00288
1752943620,-160.00288
1752943680,-160.00288
1752943740,-160.00288
1752943800,-160.00288
1752943860,-160.00288
1752943920,-160.00288
1752943980,-160.00288
1752944040,-160.00288
1752944100,-160.00288
1752944160,-160.00288
1752944220,-160.00288
1752944280,-160.00288
1752944340,-160.00288
1752944400,-160.00288
1752944460,-160.00288
1752944520,-160.00288
1752944580,-160.00288
1752944640,-160.00288
1752944700,-160.00288
1752944760,-160.00288
1752944820,-160.00288
1752944880,-160.00288
1752944940,-160.00288
1752945000,-160.00288
1752945060,-160.00288
1752945120,-160.00288
1752945180,-160.00288
1752945240,-160.00288
1752945300,-160.00288
1752945360,-160.00288
1752945420,-160.00288
1752945480,-160.00288
1752945540,-160.00288
1752945600,-160.00288
1752945660,-160.00288
1752945720,-160.00288
1752945780,-160.00288
1752945840,-160.00288
1752945900,-160.00288
1752945960,-160.00288
1752946020,-160.00288
1752946080,-160.00288
1752946140,-160.00288
1752946200,-160.00288
1752946260,-160.00288
1752946320,-160.00288
1752946380,-160.00288
1752946440,-160.00288
1752946500,-160.00288
1752946560,-160.00288
1752946620,-160.00288
1752946680,-160.00288
1752946740,-160.00288
1752946800,-160.00288
1752946860,-160.00288
1752946920,-160.00288
1752946980,-160.00288
1752947040,-160.00288
1752947100,-160.00288
1752947160,-160.00288
1752947220,-160.00288
1752947280,-160.00288
1752947340,-160.00288
1752947400,-160.00288
1752947460,-160.00288
1752947520,-160.00288
1752947580,-160.00288
1752947640,-160.00288
1752947700,-160.00288
1752947760,-160.00288
1752947820,-160.00288
1752947880,-160.00288
1752947940,-160.00288
1752948000,-160.00288
1752948060,-160.00288
1752948120,-160.00288
1752948180,-160.00288
1752948240,-160.00288
1752948300,-160.00288
1752948360,-160.00288
1752948420,-160.00288
1752948480,-160.00288
1752948540,-160.00288
1752948600,-160.00288
1752948660,-160.00288
1752948720,-160.00288
1752948780,-160.00288
1752948840,-160.00288
1752948900,-160.00288
1752948960,-160.00288
1752949020,-160.00288
1752949080,-160.00288
1752949140,-160.00288
1752949200,-160.00288
1752949260,-160.00288
1752949320,-160.00288
1752949380,-160.00288
1752949440,-160.00288
1752949500,-160.00288
1752949560,-160.00288
