1748614260,153.93089,580.36915,1.93462
1748614320,153.93089,580.36915,1.93462
1748614500,153.93089,580.36915,1.93462
1748614560,153.93089,580.36915,1.93462
1748614620,153.93089,580.36915,1.93462
1748614740,153.93089,580.36915,1.93462
1748614800,153.93089,580.36915,1.93462
1748614860,153.93089,580.36915,1.93462
1748614920,153.93089,580.36915,1.93462
1748615040,153.93089,580.36915,1.93462
1748615100,153.93089,580.36915,1.93462
1748615160,153.93089,580.36915,1.93462
1748615220,153.93089,580.36915,1.93462
1748615340,153.93089,580.36915,1.93462
1748615400,153.93089,580.36915,1.93462
1748615460,153.93089,580.36915,1.93462
1748615520,153.93089,580.36915,1.93462
1748615640,153.93089,580.36915,1.93462
1748615700,153.93089,580.36915,1.93462
1748615760,153.93089,580.36915,1.93462
1748615820,153.93089,580.36915,1.93462
1748615940,153.93089,580.36915,1.93462
1748616000,153.93089,580.36915,1.93462
1748616060,153.93089,580.36915,1.93462
1748616120,153.93089,580.36915,1.93462
1748616240,153.93089,580.36915,1.93462
1748616300,153.93089,580.36915,1.93462
1748616360,153.93089,580.36915,1.93462
1748616420,153.93089,580.36915,1.93462
1748616540,153.93089,580.36915,1.93462
1748616600,153.93089,580.36915,1.93462
1748616660,153.93089,580.36915,1.93462
1748616720,153.93089,580.36915,1.93462
1748616840,153.93089,580.36915,1.93462
1748616900,153.93089,580.36915,1.93462
1748616960,153.93089,580.36915,1.93462
1748617020,153.93089,580.36915,1.93462
1748617140,153.93089,580.36915,1.93462
1748617200,153.93089,580.36915,1.93462
1748617260,153.93089,580.36915,1.93462
1748617320,153.93089,580.36915,1.93462
1748617380,153.93089,580.36915,1.93462
1748617440,153.93089,580.36915,1.93462
1748617500,153.93089,580.36915,1.93462
1748617560,153.93089,580.36915,1.93462
1748617620,153.93089,580.36915,1.93462
1748617680,153.93089,580.36915,1.93462
1748617740,153.93089,580.36915,1.93462
1748617800,153.93089,580.36915,1.93462
1748617860,153.93089,580.36915,1.93462
1748617920,153.93089,580.36915,1.93462
1748617980,153.93089,580.36915,1.93462
1748618040,153.93089,580.36915,1.93462
1748618100,153.93089,580.36915,1.93462
1748618160,153.93089,580.36915,1.93462
1748618220,153.93089,580.36915,1.93462
1748618280,153.93089,580.36915,1.93462
1748618340,153.93089,580.36915,1.93462
1748618400,153.93089,580.36915,1.93462
1748618460,153.93089,580.36915,1.93462
1748618520,153.93089,580.36915,1.93462
1748618580,153.93089,580.36915,1.93462
1748618640,153.93089,580.36915,1.93462
1748618760,153.93089,580.36915,1.93462
1748618820,153.93089,580.36915,1.93462
1748618880,153.93089,580.36915,1.93462
1748618940,153.93089,580.36915,1.93462
1748619060,153.93089,580.36915,1.93462
1748619120,153.93089,580.36915,1.93462
1748619180,153.93089,580.36915,1.93462
1748619240,153.93089,580.36915,1.93462
1748619360,153.93089,580.36915,1.93462
1748619420,153.93089,580.36915,1.93462
1748619480,153.93089,580.36915,1.93462
1748619540,153.93089,580.36915,1.93462
1748619660,153.93089,580.36915,1.93462
1748619720,153.93089,580.36915,1.93462
1748619780,153.93089,580.36915,1.93462
1748619840,153.93089,580.36915,1.93462
1748619960,153.93089,580.36915,1.93462
1748620020,153.93089,580.36915,1.93462
1748620080,153.93089,580.36915,1.93462
1748620140,153.93089,580.36915,1.93462
1748620260,153.93089,580.36915,1.93462
1748620320,153.93089,580.36915,1.93462
1748620380,153.93089,580.36915,1.93462
1748620440,153.93089,580.36915,1.93462
1748620560,153.93089,580.36915,1.93462
1748620620,153.93089,580.36915,1.93462
1748620680,153.93089,580.36915,1.93462
1748620740,153.93089,580.36915,1.93462
1748620860,153.93089,580.36915,1.93462
1748620920,153.93089,580.36915,1.93462
1748620980,153.93089,580.36915,1.93462
1748621040,153.93089,580.36915,1.93462
1748621160,153.93089,580.36915,1.93462
1748621220,153.93089,580.36915,1.93462
1748621280,153.93089,580.36915,1.93462
1748621340,153.93089,580.36915,1.93462
1748621400,153.93089,580.36915,1.93462
1748621460,153.93089,580.36915,1.93462
1748621520,153.93089,580.36915,1.93462
1748621580,153.93089,580.36915,1.93462
1748621640,153.93089,580.36915,1.93462
1748621700,153.93089,580.36915,1.93462
1748621760,153.93089,580.36915,1.93462
1748621820,153.93089,580.36915,1.93462
1748621880,153.93089,580.36915,1.93462
1748621940,153.93089,580.36915,1.93462
1748622000,153.93089,580.36915,1.93462
1748622060,153.93089,580.36915,1.93462
1748622120,153.93089,580.36915,1.93462
1748622180,153.93089,580.36915,1.93462
1748622240,153.93089,580.36915,1.93462
1748622300,153.93089,580.36915,1.93462
1748622360,153.93089,580.36915,1.93462
1748622420,153.93089,580.36915,1.93462
